url,vin,title,year,make,model,trim,sales_price,average_market_price,price_tier,odometer_miles,vehicle_age,fuel_type,exterior,interior,dealer_info,dealer_city,dealer_state,dealer_distance_miles,source_city,source_state,source_metro,feature_count,standard_feature_count,seller_notes,price_description,listed_since,stock_number,mileage_listed,list_price_displayed,mileage,list_price,average_list_price,price_range_excellent,price_range_great,price_range_fair,price_range_high,epa_range,city_state,distance,city,state,year_from_title,make_from_title,model_from_title,trim_from_title
https://www.truecar.com/used-cars-for-sale/listing/WAUDH74F27N061507/2007-audi-a6/?position=9&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D5&sourceType=marketplace,WAUDH74F27N061507,Used 2007 Audi A6 Sedan 3.2L quattro Automatic,2007,Audi,A6,Sedan 3.2L quattro Automatic,5991.0,7181.0,below_market,134279,19,Gas,Ibis White,Tan,APX Auto Brokers,Edmonds,WA,2476.0,Seattle,WA,seattle_wa,0,0,"2007 AUDI A6 3. 2 QUATTRO AWD AUTOMATIC TRANSMISSION **ONE OWNER** Local ONE Owner trade, clean title, automatic transmission, Quattro all wheel drive, well maintained, power everything, heated seats, keyless entry, Bose premium surround sound, sunroof, and tons more! All trades welcome, creative financing options available! CALL US 24/7 425-967-3227","The list price of $5,991 for this 2007 Audi A6 is an excellent price! The average list price for similar models is $7,181 . Learn More",Listed 17 days ago,,"134,279 miles","$5,991","Edmonds, WA (2476 miles away)","$5,991","$7,181","Below $6,821","$6,821 - $7,108","$7,108 - $7,396","Above $7,396",,,,,,2007,Audi,A6,Sedan 3.2L quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUDK78T89A032346/2009-audi-a5/?position=17&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D41&sourceType=marketplace,WAUDK78T89A032346,Used 2009 Audi A5 Coupe Automatic,2009,Audi,A5,Coupe Automatic,14990.0,16325.0,below_market,28291,17,Gas,Silver,Black,Auto Gallery Chicago,Addison,IL,864.0,Chicago,IL,chicago_il,0,0,"Audi A5 Coupe3. 2L6Cylinder EngineAutomatic TransmissionAll Wheel DriveKeyless EntryPower WindowsPower Door LocksSilver Metallic ExteriorBlack InteriorPLEASE FEEL FREE TO CALL US AT 630 628 1400 WITH ANY QUESTION YOU MIGHT HAVE OR ASK US FOR DETAIL WALK AROUNDWE HOPE YOU ARE OUR NEXT SATISFIED ONLINE BUYERAt Auto Gallery Chicago, we strive to provide you with the best quality vehicles for the lowest possible price, and thisVehicle is no exception. We provide low-cost worldwide shipping directly to your chosen destination*Although Auto Gallery Chicago. prides itself on accuracy in our descriptions & pricing, on occasion, mistakes can happen. Please verify all descriptions and pricing. In the event of a mistake, Auto Gallery Chicago. is not responsible for errors. We also reserve the right to withdraw/terminate any vehicle listed for sale. Thank you.* Visit Auto Gallery of Chicago to shop our great deals. You can call 630-628-1400 to schedule your test drive today.","The list price of $14,990 for this 2009 Audi A5 is an excellent price! The average list price for similar models is $16,325 . Learn More",Listed 88 days ago,6924,"28,291 miles","$14,990","Addison, IL (864 miles away)","$14,990","$16,325","Below $15,509","$15,509 - $16,162","$16,162 - $16,815","Above $16,815",,,,,,2009,Audi,A5,Coupe Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUE3BF20RN011921/2024-audi-a6/?position=8&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D22&sourceType=marketplace,WAUE3BF20RN011921,Used 2024 Audi A6 Premium Plus 2.0,2024,Audi,A6,Premium Plus 2.0,36882.0,39754.0,below_market,23335,2,Gas,Arkona White,Black,Kelly Ford of Beverly,Beverly,MA,11.0,Boston,MA,boston_ma,0,0,"Excellent Condition, CARFAX 1-Owner. PRICED TO MOVE $7,300 below J. D. Power Retail!, FUEL EFFICIENT 33 MPG Hwy/23 MPG City! Arkona White exterior and Black interior, Premium Plus trim. NAV, Sunroof, Heated Leather Seats, Back-Up Camera, Rear Air, Alloy Wheels, Turbo, All Wheel Drive. READ MORE! KEY FEATURES INCLUDE Leather Seats, Navigation, Sunroof, All Wheel Drive, Rear Air, Heated Driver Seat, Back-Up Camera, Turbocharged, Satellite Radio, iPod/MP3 Input, Onboard Communications System, Aluminum Wheels, Remote Engine Start, Dual Zone A/C, Lane Keeping Assist. MP3 Player, Keyless Entry, Steering Wheel Controls, Child Safety Locks, Heated Mirrors. Audi Premium Plus with Arkona White exterior and Black interior features a 4 Cylinder Engine with 261 HP at 5000 RPM*. A GREAT TIME TO BUY This A6 Sedan is priced $7,300 below J. D. Power Retail. PURCHASE WITH CONFIDENCE Excellent Condition VISIT US TODAY Welcome to Kelly Ford, proud member of the Kelly Auto Group family of dealerships in Massachusetts. We are located at 420 Cabot Street, Rte. 1A in Beverly, MA. Call our team today at (978) 922-0059 for any pricing or vehicle information questions. If you are looking for a new or used Ford vehicle, put Kelly Ford at the top of your list. Pricing analysis performed on 4/8/2025. Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.","The list price of $36,882 for this 2024 Audi A6 is an excellent price! The average list price for similar models is $39,754 . Learn More",Listed 65 days ago,FP1261,"23,335 miles","$36,882","Beverly, MA (11 miles away)","$36,882","$39,754","Below $37,766","$37,766 - $39,356","$39,356 - $40,946","Above $40,946",,,,,,2024,Audi,A6,Premium Plus 2.0
https://www.truecar.com/used-cars-for-sale/listing/WAUEAAF41PN010386/2023-audi-a4/?position=5&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-chicago-il%2F%3Fpage%3D46&sourceType=marketplace,WAUEAAF41PN010386,Used 2023 Audi A4 S line Premium Plus 45 TFSI quattro,2023,Audi,A4,S line Premium Plus 45 TFSI quattro,23895.0,26147.0,below_market,43324,3,Gas,Navarra Blue Metallic,Black,Napleton's Arlington Heights Chrysler Dodge Jeep Ram,Arlington Heights,IL,862.0,Chicago,IL,chicago_il,0,0,"2023 Audi A4 45 S line Premium Plus quattro Navarra Blue Metallic * ONE OWNER CLEAN CARFAX * ** Convenience Package, Premium Plus Package ** Adaptive Cruise Control, Audi Active Lane Assist, Audi Advanced Key, Audi Phone Box, Audi Side Assist w/Pre Sense Rear, Audi Virtual Cockpit Plus, Automatic Temperature Control, Bang & Olufsen Sound System w/3D Sound, Hands-On Detection Steering Wheel, Heated Front Sport Bucket Seats, Heated Steering Wheel, Leather Seating Surfaces, Leatherette Covered Center Console & Door Armrests, Memory for Driver's Seat, Parking System Plus, Power Moonroof, SiriusXM w/360L, Top View Camera System, Traffic Jam Assist. Odometer is 984 miles below market average! 24/32 City/Highway MPG Napleton is 2nd to NONE, since 1931! Serving the following suburbs, Buffalo Grove, Mount Prospect, Palatine, Schaumburg, Des Plaines, Northbrook, Wooddale, Roselle, Park Ridge, Deerfield, Skokie, Wheeling, Elk Grove village, Hoffman Estates and Rolling Meadows.","The list price of $23,895 for this 2023 Audi A4 is an excellent price! The average list price for similar models is $26,147 . Learn More",Listed 38 days ago,PM6954,"43,324 miles","$23,895","Arlington Heights, IL (862 miles away)","$23,895","$26,147","Below $24,839","$24,839 - $25,885","$25,885 - $26,931","Above $26,931",,,,,,2023,Audi,A4,S line Premium Plus 45 TFSI quattro
https://www.truecar.com/used-cars-for-sale/listing/WAUEJBFW9N7004859/2022-audi-e-tron-gt/?position=11&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D31&sourceType=marketplace,WAUEJBFW9N7004859,Used 2022 Audi e-tron GT Prestige,2022,Audi,e-tron,GT Prestige,49989.0,56376.0,below_market,36214,4,Electric,Ibis White,Black,Atlanta Used Car Sales Inc EV EV,Lilburn,GA,923.0,Atlanta,GA,atlanta_ga,0,0,"White 2022 Audi e-tron GT Prestige quattro quattro 1-Speed Automatic Electric Motor At Atlanta Used Car Sales, our mission is to provide high-quality, reliable, and affordable vehicles to customers across Atlanta, its surrounding communities—including Duluth, Marietta, Alpharetta, Roswell, Lilburn, Decatur, Sandy Springs, Buckhead, Cumming, and Athens—and neighboring states such as Tennessee, North Carolina, South Carolina, Alabama, and Florida. We are committed to delivering exceptional customer service, ensuring every step of your car-buying journey is seamless and stress-free. With our ability to ship vehicles anywhere in the United States, we strive to bring convenience and satisfaction to every customer, wherever they are. Your trust drives us, and your satisfaction fuels our passion for excellence. 81/83 City/Highway MPG DON'T MISS OUR BLACK FRIDAY AND CYBER MONDAY DEALS—RUNNING NOW THROUGH 12/2/2024—WITH INCREDIBLE SAVINGS ON QUALITY USED CARS AND NATIONWIDE SHIPPING OPTIONS AVAILABLE!","The list price of $49,989 for this 2022 Audi e‑tron GT is an excellent price! The average list price for similar models is $56,376 . Learn More",Listed 43 days ago,004859,"36,214 miles","$49,989","Lilburn, GA (923 miles away)","$49,989","$56,376","Below $53,556","$53,556 - $55,812","$55,812 - $58,067","Above $58,067",238 mi,,,,,2022,Audi,e-tron,GT Prestige
https://www.truecar.com/used-cars-for-sale/listing/WAUENAF40JA217466/2018-audi-a4/?position=1&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D18&sourceType=marketplace,WAUENAF40JA217466,Used 2018 Audi A4 Premium Plus quattro S tronic,2018,Audi,A4,Premium Plus quattro S tronic,21473.0,23096.0,below_market,46866,8,Gas,Moonlight Blue Metallic,Atlas Beige/Gray,Serramonte Ford,Colma,CA,2693.0,San Francisco,CA,san-francisco_ca,0,0,"Recent Arrival! Clean CARFAX. ***POWER MOONROOF***, ***BACKUP CAMERA BLUETOOTH***, ***POWER FRONT SEATS W/ MEMORY***, ***POWER LOCKS, WINDOWS, MIRRORS***, ***( ) MILES BELOW MKT. AVG. ODO.***, ***BLIND SPOT MONITOR***, ***APPLE CARPLAY ANDROID AUTO***, ***HEATED FULL LEATHER SEATS***, ***NAVIGATION SYSTEM***, ***PREMIUM SOUND SYS. B O W/ 3D SOUND*****, ***REAR PARK AID W/ REAR COLLISION MITIGATION**, ***SIRIUSXM W/HD RADIO***, **HEATED REAR SEATS**, **HEADLIGHTS- LED AUTO ON/OFF AUTO LEVELING**,","The list price of $21,473 for this 2018 Audi A4 is an excellent price! The average list price for similar models is $23,096 . Learn More",Listed 2 days ago,PC10272,"46,866 miles","$21,473","Colma, CA (2693 miles away)","$21,473","$23,096","Below $21,941","$21,941 - $22,865","$22,865 - $23,789","Above $23,789",,,,,,2018,Audi,A4,Premium Plus quattro S tronic
https://www.truecar.com/used-cars-for-sale/listing/WAUENAF45HN023034/2017-audi-a4/?position=9&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-san-francisco-ca%2F%3Fpage%3D28&sourceType=marketplace,WAUENAF45HN023034,Used 2017 Audi A4 Premium Plus quattro Automatic,2017,Audi,A4,Premium Plus quattro Automatic,17975.0,18909.0,near_market,57673,9,Gas,Glacier White Metallic,Atlas Beige/Gray,Chase Auto Wholesale Inc.,San Mateo,CA,2690.0,San Francisco,CA,san-francisco_ca,0,0,"Clean California Title and Carfax available. Please call our friendly sales staff in advance for availability. We take trades and offer financing for all credit levels! Visit our website at chaseautowholesale. comAll advertised prices exclude taxes and government fees, any finance charges, dealer document preparation charge, and any emission testing charge","The list price of $17,975 for this 2017 Audi A4 is a great price! The average list price for similar models is $18,909 . Learn More",Listed 72 days ago,023034,"57,673 miles","$17,975","San Mateo, CA (2690 miles away)","$17,975","$18,909","Below $17,963","$17,963 - $18,719","$18,719 - $19,476","Above $19,476",,,,,,2017,Audi,A4,Premium Plus quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUENAF46HN037623/2017-audi-a4/?position=3&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D9&sourceType=marketplace,WAUENAF46HN037623,Used 2017 Audi A4 Premium Plus quattro Automatic,2017,Audi,A4,Premium Plus quattro Automatic,17290.0,19901.0,below_market,57596,9,Gas,Ibis White,Black,Hennessy Lexus of Atlanta,Atlanta,GA,929.0,Atlanta,GA,atlanta_ga,0,0,"Hennessy Lexus of Atlanta is proud to offer you this Exceptional 2017 Audi A4! It comes well appointed, is exceptionally clean, and has undergone a rigorous mechanical and cosmetic reconditioning process. Come see why our cars are a cut above! Options include: 7-Speed Automatic S tronic, quattro, Black Leather, 8-Way Power Front Seats w/Driver Memory, ABS brakes, Alloy wheels, Aluminum High-Gloss Window Surrounds, Anti-Theft Alarm System w/Immobilizer, Audi Advanced Key, Audi Connect CARE, Audi Connect PRIME & PLUS, Audi Pre Sense Rear, Audi Side Assist, Audi Virtual Cockpit, Bang & Olufsen Sound System w/3D Sound, Cold Weather Package, Compass, Convenience Package, Electronic Stability Control, Front dual zone A/C, Full LED Headlights, Heated 3-Spoke Steering Wheel, Heated Auto-Dimming Power Exterior Mirrors w/Memory, Heated door mirrors, Heated Front Seats, Heated Rear Seats, Illuminated entry, Low tire pressure warning, Parking System Plus, Power moonroof, Premium Plus Package, Radio: Audi MMI Navigation Plus w/MMI Touch, Remote keyless entry, SiriusXM Satellite Radio, Technology Package, Traction control, Wheels: 8"" x 18"" 5-Spoke Dynamic Design. Clean CARFAX. Recent Arrival! Odometer is 3092 miles below market average! Priced below KBB Fair Purchase Price! At Hennessy Lexus of Atlanta, we offer a tremendous selection of New & Pre-Owned vehicles, accompanied with outstanding deals and unparalleled service! We have a strong and committed sales staff with many years of experience satisfying our customers' needs. We take pride in standing above the competition with a solid reputation and our entire team will ensure your car buying experience exceeds your expectations! We are a proud part of the Hennessy family, the most trusted name for luxury vehicles in metro Atlanta for over 50 years! Hennessy operates 11 dealerships in the Atlanta market, which provides us with access to an over 2,500 vehicle network! No matter what you are interested in, we can help!","The list price of $17,290 for this 2017 Audi A4 is an excellent price! The average list price for similar models is $19,901 . Learn More",Listed 7 days ago,2251142A,"57,596 miles","$17,290","Atlanta, GA (929 miles away)","$17,290","$19,901","Below $18,906","$18,906 - $19,702","$19,702 - $20,498","Above $20,498",,,,,,2017,Audi,A4,Premium Plus quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUENAF46KA115509/2019-audi-a4/?position=19&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D49&sourceType=marketplace,WAUENAF46KA115509,Used 2019 Audi A4 Premium Plus 45 TFSI quattro,2019,Audi,A4,Premium Plus 45 TFSI quattro,20581.0,23559.0,below_market,57930,7,Gas,Brilliant Black,Black,Puyallup Mazda,Puyallup,WA,2482.0,Seattle,WA,seattle_wa,0,0,,"The list price of $20,581 for this 2019 Audi A4 is an excellent price! The average list price for similar models is $23,559 . Learn More",Listed 42 days ago,PU25570M,"57,930 miles","$20,581","Puyallup, WA (2482 miles away)","$20,581","$23,559","Below $22,381","$22,381 - $23,323","$23,323 - $24,265","Above $24,265",,,,,,2019,Audi,A4,Premium Plus 45 TFSI quattro
https://www.truecar.com/used-cars-for-sale/listing/WAUENAF4XJA115785/2018-audi-a4/?position=20&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-detroit-mi%2F%3Fpage%3D34&sourceType=marketplace,WAUENAF4XJA115785,Used 2018 Audi A4 Premium Plus quattro S tronic,2018,Audi,A4,Premium Plus quattro S tronic,18985.0,19454.0,near_market,63179,8,Gas,Gray,Black,J-Rus Inc.,Macomb,MI,603.0,Detroit,MI,detroit_mi,0,0,"J-Rus Inc. is pleased to currently offer this 2018 Audi A4 2. 0T quattro Premium Plus AWD 4dr Sedan 7A finished in Gray exterior on Black Leather interior. This Audi A4 comes equipped with features including Power Front Seats with Driver Memory, Power Windows, Locks & Mirrors, Tri Zone Automatic Climate Control, Heated Front Seats, Heated Back Seats, Backup Camera with Parking Sensors, Bluetooth Phone & Audio, Navigation, Engine Stop/Start Button, Cruise Control, Garage Door Transmitter, Power Moonroof, and plenty more! Clean Carfax! For all the information on this vehicle, as well as the rest of our inventory, please CALL (586) 229-5475. Trade-ins welcome, nationwide shipping and financing also available.","The list price of $18,985 for this 2018 Audi A4 is a great price! The average list price for similar models is $19,454 . Learn More",Listed 23 days ago,JR-115785,"63,179 miles","$18,985","Macomb, MI (603 miles away)","$18,985","$19,454","Below $18,481","$18,481 - $19,259","$19,259 - $20,038","Above $20,038",,,,,,2018,Audi,A4,Premium Plus quattro S tronic
https://www.truecar.com/used-cars-for-sale/listing/WAUFACF53RA020209/2024-audi-a5/?position=12&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D48&sourceType=marketplace,WAUFACF53RA020209,Used 2024 Audi A5 S line Premium Plus Sportback 45 TFSI,2024,Audi,A5,S line Premium Plus Sportback 45 TFSI,35000.0,38895.0,below_market,31128,2,Gas,Mythos Black Metallic,Black,New England Automax,Framingham,MA,24.0,Boston,MA,boston_ma,0,0,"AWD S Line Premium Plus Edition - Mythos Black Metallic exterior on Black Leather interior with Audi Virtual Cockpit, Remote Start, Sunroof / Moonroof, Heated Seats, 360 Surround View Backup Camera, Apple CarPlay / Android Auto, Bang Olufsen Sound System, Heated Steering Wheel w/ Paddle Shift Controls, Wireless Phone Charging, Active Cruise Control, Collision Warning Assist, Blind Spot Warning, Active Lane Keep Assist, LED Headlights, Power Fold Mirrors, Push Button Start, and so much more. Very well equipped, 1-Owner clean Carfax, and meticulously clean inside and out. Beautiful 2024 Audi A5 Sportback Premium Plus S Line Quattro AWD with only 31k miles, very well taken care of and it shows... AutoMax Pre-owned is a BBB Accredited Business with an A+ Rating. We offer factory direct cars at factory direct prices! We offer extended warranties on most of our vehicles for up to 5 years or 100,000 miles. We also accept all trades and offer competitive financing options with very low rates. We are conveniently located just 20 minutes from Boston and 20 minutes from Worcester on RT 9 in Framingham and RT 85 in Marlborough. Former Rental Vehicle. Prices are subject to change without notice. The information contained herein is deemed reliable but not guaranteed. Dealer is not responsible for any misprint involving the description of vehicles. It is the sole responsibility of the buyer to physically inspect and verify such information, accessories, condition, and cosmetic defects prior to purchasing. All advertised prices exclude taxes, registration fees, and $897 dealer documentation fee. Vehicles come with one key, dealership is not responsible for cost of additional keys.","The list price of $35,000 for this 2024 Audi A5 is an excellent price! The average list price for similar models is $38,895 . Learn More",Listed 65 days ago,020209E,"31,128 miles","$35,000","Framingham, MA (24 miles away)","$35,000","$38,895","Below $36,233","$36,233 - $38,894","$38,894 - $41,556","Above $41,556",,,,,,2024,Audi,A5,S line Premium Plus Sportback 45 TFSI
https://www.truecar.com/used-cars-for-sale/listing/WAUFFAFL5DN045974/2013-audi-a4/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-seattle-wa%2F%3Fpage%3D36&sourceType=marketplace,WAUFFAFL5DN045974,Used 2013 Audi A4 Premium Plus Sedan 2.0T quattro Automatic,2013,Audi,A4,Premium Plus Sedan 2.0T quattro Automatic,9995.0,10965.0,below_market,86067,13,Gas,Monsoon Gray Metallic,Black,West Coast Auto Works,Everett,WA,2470.0,Seattle,WA,seattle_wa,0,0,2013 Audi A4 2. 0T quattro Premium Plus,"The list price of $9,995 for this 2013 Audi A4 is an excellent price! The average list price for similar models is $10,965 . Learn More",Listed 87 days ago,11692,"86,067 miles","$9,995","Everett, WA (2470 miles away)","$9,995","$10,965","Below $10,417","$10,417 - $10,855","$10,855 - $11,294","Above $11,294",,,,,,2013,Audi,A4,Premium Plus Sedan 2.0T quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUFFAFL6DN050827/2013-audi-a4/?position=10&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D6&sourceType=marketplace,WAUFFAFL6DN050827,Used 2013 Audi A4 Premium Plus Sedan 2.0T quattro Automatic,2013,Audi,A4,Premium Plus Sedan 2.0T quattro Automatic,8995.0,10328.0,below_market,102297,13,Gas,Monsoon Gray Metallic,Black,Bespoke Auto,Canton,MA,24.0,Boston,MA,boston_ma,0,0,"The Quattro is the best all wheel drive system for New England weather. All power options, leather heated seats, Back up camera, Navigation, Xenon Lights and much more. Ready to go! Needs nothing!","The list price of $8,995 for this 2013 Audi A4 is an excellent price! The average list price for similar models is $10,328 . Learn More",Listed 89 days ago,2672,"102,297 miles","$8,995","Canton, MA (24 miles away)","$8,995","$10,328","Below $9,811","$9,811 - $10,224","$10,224 - $10,637","Above $10,637",,,,,,2013,Audi,A4,Premium Plus Sedan 2.0T quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUFFAFLXDN046974/2013-audi-a4/?position=15&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D34&sourceType=marketplace,WAUFFAFLXDN046974,Used 2013 Audi A4 Premium Plus Sedan 2.0T quattro Automatic,2013,Audi,A4,Premium Plus Sedan 2.0T quattro Automatic,9389.0,10522.0,below_market,88703,13,Gas,Brilliant Red,Chestnut Brown,Atlanta Used Car Sales Inc,Lilburn,GA,923.0,Atlanta,GA,atlanta_ga,0,0,"8-Speed Automatic with Tiptronic, quattro, Brown Leather. Brilliant Red 2013 Audi A4 2. 0T Premium Plus quattro quattro 8-Speed Automatic with Tiptronic 2. 0L 4-Cylinder TFSI DOHC At Atlanta Used Car Sales, our mission is to provide high-quality, reliable, and affordable vehicles to customers across Atlanta, its surrounding communities—including Duluth, Marietta, Alpharetta, Roswell, Lilburn, Decatur, Sandy Springs, Buckhead, Cumming, and Athens—and neighboring states such as Tennessee, North Carolina, South Carolina, Alabama, and Florida. We are committed to delivering exceptional customer service, ensuring every step of your car-buying journey is seamless and stress-free. With our ability to ship vehicles anywhere in the United States, we strive to bring convenience and satisfaction to every customer, wherever they are. Your trust drives us, and your satisfaction fuels our passion for excellence. Odometer is 6479 miles below market average! 20/30 City/Highway MPG Awards: * 2013 IIHS Top Safety Pick DON'T MISS OUR BLACK FRIDAY AND CYBER MONDAY DEALS—RUNNING NOW THROUGH 12/2/2024—WITH INCREDIBLE SAVINGS ON QUALITY USED CARS AND NATIONWIDE SHIPPING OPTIONS AVAILABLE!","The list price of $9,389 for this 2013 Audi A4 is an excellent price! The average list price for similar models is $10,522 . Learn More",Listed 20 days ago,046974,"88,703 miles","$9,389","Lilburn, GA (923 miles away)","$9,389","$10,522","Below $9,995","$9,995 - $10,416","$10,416 - $10,837","Above $10,837",,,,,,2013,Audi,A4,Premium Plus Sedan 2.0T quattro Automatic
https://www.truecar.com/used-cars-for-sale/listing/WAUFJBFW7N7006100/2022-audi-e-tron-gt/?position=18&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-atlanta-ga%2F%3Fpage%3D27&sourceType=marketplace,WAUFJBFW7N7006100,Used 2022 Audi e-tron GT Premium Plus,2022,Audi,e-tron,GT Premium Plus,49995.0,57418.0,below_market,19132,4,Electric,Daytona Gray Pearl Effect,Black,Audi South Atlanta EV EV,Union City,GA,956.0,Atlanta,GA,atlanta_ga,0,0,"Thank you for choosing Audi South Atlanta, this Daytona Gray Pearl Effect 2022 Audi e-tron GT Premium Plus is a great choice! Check out the following:One Owner! City 0/ Hwy 0 Full Leather Interior ($4,000 value) RS 3-Spoke Heated Multifunction Steering Wheel Full Leather Interior Package Ventilated Front RS Sport Seats Plus Perforated Fine Nappa Leather Seating Surfaces Safety and Security Pedestrian impact prevention - An extra step toward safety. Pedestrians don't always stop, look, and listen, but with Pedestrian Impact Prevention, your vehicle is equipped to better see them and avoid them. This system constantly monitors the road ahead to identify and track pedestrians. It projects that image to an interior display screen, AND should an impact become likely, Pedestrian impact prevention takes steps to avoid a collision. Rear camera - Watching your back! The rear camera helps you see obstacles and hazards you otherwise couldn't by showing enhanced images of what is behind you. The rear camera is an extra set of eyes that's both convenient and safe. Rear collision mitigation - It has your back. Rear collision mitigation uses sensors to monitor the area behind you. If it senses an impending crash, it activates certain features to help prevent a collision or reduce the severity of it. Put your worries behind you with rear collision mitigation. Technology and Telematics Audi smartphone interface (Apple CarPlay/Android Auto) smart device wireless mirroring Mobile hotspot - WiFi on the fly. Connect your devices to the Internet through your vehicle's private mobile hotspot and take the internet wherever your journey takes you, without eating up your data allowance. Find the hotspot with mobile hotspot. In addition to our amazing inventory, we're a proud part of the Butler Auto Group family, which provides us with access to an over 3,000 vehicle network! In other words, if we don't have it, we can get it for you!Butler Auto Group has a long-standing history, first opening the doors over 50 years ago! As we have grown, we have remained true to our roots and exuded family values in every interaction with customers and the community alike. We look forward to welcoming you to the Butler Auto Group family!","The list price of $49,995 for this 2022 Audi e‑tron GT is an excellent price! The average list price for similar models is $57,418 . Learn More",Listed 17 days ago,PN7006100,"19,132 miles","$49,995","Union City, GA (956 miles away)","$49,995","$57,418","Below $54,547","$54,547 - $56,844","$56,844 - $59,140","Above $59,140",238 mi,,,,,2022,Audi,e-tron,GT Premium Plus
https://www.truecar.com/used-cars-for-sale/listing/WAUGFAFC1GN087597/2016-audi-a6/?position=23&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-austin-tx%2F%3Fpage%3D47&sourceType=marketplace,WAUGFAFC1GN087597,Used 2016 Audi A6 Premium Plus Sedan 2.0T quattro,2016,Audi,A6,Premium Plus Sedan 2.0T quattro,13950.0,14590.0,near_market,90976,10,Gas,Unknown,Unknown,US Drive Out Inc,Austin,TX,1690.0,Austin,TX,austin_tx,0,0,,"The list price of $13,950 for this 2016 Audi A6 is a great price! The average list price for similar models is $14,590 . Learn More",Listed 181 days ago,23030,"90,976 miles","$13,950","Austin, TX (1690 miles away)","$13,950","$14,590","Below $13,860","$13,860 - $14,443","$14,443 - $15,027","Above $15,027",,,,,,2016,Audi,A6,Premium Plus Sedan 2.0T quattro
https://www.truecar.com/used-cars-for-sale/listing/WAUGFAFC3EN038799/2014-audi-a6/?position=26&returnTo=%2Fused-cars-for-sale%2Flistings%2Flocation-boston-ma%2F%3Fpage%3D7&sourceType=marketplace,WAUGFAFC3EN038799,Used 2014 Audi A6 Premium Plus Sedan 2.0T quattro,2014,Audi,A6,Premium Plus Sedan 2.0T quattro,9850.0,10544.0,below_market,116550,12,Gas,Phantom Black Pearl Effect,Titanium Gray,Prestige Motors of Malden,Malden,MA,8.0,Boston,MA,boston_ma,0,0,"For many years, the midsize luxury sedan kingdom has been ruled by a model made by a certain Bavarian automaker known for crafting ultimate driving machines. But no monarch reigns forever, and with its successful redesign a couple of years ago, the Audi A6 made it clear major shifts in the power structure were afoot. Undeniably gorgeous and arguably more enjoyable to drive than any other model in its class, the 2014 Audi A6 has what it takes to upset the hierarchy and claim the crown. The A6's long list of assets begins with its finely crafted interior. Sumptuous in its luxury, this is one cabin that is a joy both to experience and behold. The A6 will also woo you with ample technology features such as optional in-car WiFi, a head-up display and night vision with pedestrian detection. And when it comes time to actually drive, this year's A6 boasts three appealing engine choices -- a frugal four-cylinder, a potent V6 and a new-for-2014 torque-rich 3. 0-liter diesel V6 -- plus handling capabilities that are among the best in the segment.","The list price of $9,850 for this 2014 Audi A6 is an excellent price! The average list price for similar models is $10,544 . Learn More",Listed 58 days ago,038799,"116,550 miles","$9,850","Malden, MA (8 miles away)","$9,850","$10,544","Below $10,016","$10,016 - $10,438","$10,438 - $10,860","Above $10,860",,,,,,2014,Audi,A6,Premium Plus Sedan 2.0T quattro
